train_loss,train_latent_loss,cosine_sim,z_hat_norm,z_true_norm,lr,epoch,grad_norm_encoder,grad_norm_predictor,grad_norm_embedding,grad_norm_total,step
1.7654985189437866,1.7654985189437866,-0.05175813287496567,13.191815376281738,15.998857498168945,0.0002999986596304116,0,18.01723856292665,37.21706858277321,1.4319406151771545,56.837683690711856,0
1.0265533924102783,1.0265533924102783,0.4794541597366333,15.775589942932129,15.998395919799805,0.00029983784748286346,0,1.2759987893514335,9.885990645736456,0.05268441140651703,11.256794292014092,1
0.9989496469497681,0.9989496469497681,0.5157774686813354,15.930509567260742,15.997672080993652,0.00029940932727032276,0,0.07329696149099618,0.914684451472076,0.009191618300974369,0.9997070086496569,2
0.9944074153900146,0.9944074153900146,0.5805249810218811,15.956010818481445,15.997234344482422,0.00029871394978000544,0,0.06822271135024494,0.8572215865576394,0.0070600551553070545,0.9354729675185038,3
1.0019900798797607,1.0019900798797607,0.5334564447402954,15.965677261352539,15.997119903564453,0.0002977530956195519,0,0.04359158311126521,0.6874579690482684,0.0045686992816627026,0.7375584902546003,4
0.9953629970550537,0.9953629970550537,0.5813178420066833,15.966126441955566,15.99731159210205,0.00029652867247595643,0,0.03401317464522435,0.6126237674281068,0.003863287274725735,0.6519804363698707,5
1.0092717409133911,1.0092717409133911,0.5618113279342651,15.963074684143066,15.997392654418945,0.0002950431113280329,0,0.0313922256573278,0.5867831722505865,0.0033851314801722765,0.6229313221891128,6
0.9893397092819214,0.9893397092819214,0.5193881988525391,15.965392112731934,15.997865676879883,0.0002932993616199302,0,0.02635057087172754,0.5106005939997493,0.0031276779482141137,0.5412798162251937,7
0.9975267052650452,0.9975267052650452,0.5771425366401672,15.958641052246094,15.997823715209961,0.00029130088540528466,0,0.023278561395272845,0.4672068069585402,0.002631106646731496,0.49411872174733795,8
0.9951465129852295,0.9951465129852295,0.6151494979858398,15.958869934082031,15.998324394226074,0.0002890516504736329,0,0.020421235079993494,0.4391464976815941,0.002585166716016829,0.46313166234360226,9
1.0022056102752686,1.0022056102752686,0.618528425693512,15.961809158325195,15.998250961303711,0.00028655612247273235,0,0.01835727754041727,0.38566066670163435,0.0020359709160402417,0.4068904049384322,10
0.9944716691970825,0.9944716691970825,0.5954952239990234,15.96371841430664,15.998260498046875,0.0002838192560424319,0,0.01792965484855813,0.36254411116927265,0.002154248533770442,0.38342757317180265,11
1.0020586252212524,1.0020586252212524,0.5864554643630981,15.965845108032227,15.998678207397461,0.0002808464849776925,0,0.012520154856247245,0.2988314347847919,0.001556954171974212,0.3134442102608447,12
1.0016913414001465,1.0016913414001465,0.5779472589492798,15.96595287322998,15.999019622802734,0.0002776437114402905,0,0.0147854223541799,0.31032777167088865,0.0016513096634298563,0.3273971809157571,13
1.0010228157043457,1.0010228157043457,0.5654258131980896,15.964181900024414,15.999818801879883,0.00027421729424062166,0,0.013182009241063497,0.27211550007017926,0.001617406087461859,0.2875637488025341,14
1.0005161762237549,1.0005161762237549,0.5224586725234985,15.965616226196289,16.000316619873047,0.0002705740362128711,1,0.011126475870696595,0.23551246811060877,0.0014444093103520572,0.24859645882846848,15
1.0035350322723389,1.0035350322723389,0.5171234607696533,15.96599292755127,15.999689102172852,0.0002667211707086173,1,0.009947009100869764,0.2314212224270713,0.0012318742228671908,0.2430481681410137,16
0.9959074854850769,0.9959074854850769,0.683942437171936,15.961603164672852,15.999767303466797,0.0002626663472356808,1,0.008865835316100856,0.19623974272718764,0.0012885807664133608,0.20677476057272864,17
1.000503659248352,1.000503659248352,0.7270574569702148,15.961122512817383,16.000526428222656,0.0002584176162707349,1,0.0072682207992329495,0.17060111463478972,0.0009689007420092821,0.1791476830608168,18
0.9990509152412415,0.9990509152412415,0.733486533164978,15.961612701416016,15.999696731567383,0.000253983413275829,1,0.00790925640376372,0.16317728041593482,0.0009213392913807184,0.1723603680267709,19
0.9986429214477539,0.9986429214477539,0.730570912361145,15.963102340698242,16.000455856323242,0.0002493725419505606,1,0.007333715331697022,0.17696484873495344,0.0010280506976414472,0.18564253682934784,20
1.0041097402572632,1.0041097402572632,0.7306424379348755,15.964604377746582,16.000457763671875,0.0002445941567531431,1,0.006261881769205502,0.14884850227961832,0.0007747209165245295,0.15617057419375013,21
0.9984930753707886,0.9984930753707886,0.7215487360954285,15.96485710144043,16.000953674316406,0.00023965774472507775,1,0.007001009644227452,0.15406717886278543,0.0008175244147423655,0.1622348758976635,22
0.9989460706710815,0.9989460706710815,0.7153434157371521,15.964111328125,16.001163482666016,0.0002345731066555102,1,0.0053129072357478435,0.14327443435982035,0.0008688558591529727,0.14967981675786335,23
0.9952421188354492,0.9952421188354492,0.708621621131897,15.964603424072266,16.001338958740234,0.00022935033762267108,1,0.005637450279209588,0.14479847549127667,0.0006966945074964315,0.1514396367018861,24
0.9950982332229614,0.9950982332229614,0.6990945339202881,15.964893341064453,16.00206184387207,0.00022399980695103264,1,0.006414555445189762,0.13907883861839726,0.0010267616889905185,0.14679798225689372,25
0.997154951095581,0.997154951095581,0.705713152885437,15.965468406677246,16.00262451171875,0.00021853213762397473,1,0.00499645708805474,0.1221158569972865,0.0006149480468593538,0.12797191747299413,26
1.0011428594589233,1.0011428594589233,0.6941635608673096,15.963823318481445,16.002426147460938,0.00021295818519283464,1,0.005497067721080384,0.1181086938070613,0.0007306847546715289,0.12458782758430892,27
0.9960223436355591,0.9960223436355591,0.707882285118103,15.964868545532227,16.002933502197266,0.000207289016224215,1,0.005481519238855981,0.10888698592776686,0.0006740819080732763,0.11527900039260325,28
0.9981188178062439,0.9981188178062439,0.6862474679946899,15.964811325073242,16.003389358520508,0.00020153588632833955,2,0.005458415356770274,0.12096593806462624,0.0007089751015882939,0.1273754117327262,29
0.9995794296264648,0.9995794296264648,0.6815094351768494,15.965330123901367,16.003646850585938,0.00019571021781208164,2,0.004660307295125676,0.10819648427043699,0.0006989527028053999,0.11376567669488263,30
0.9970916509628296,0.9970916509628296,0.6759647727012634,15.964542388916016,16.00275421142578,0.0001898235770010308,2,0.004746721352603345,0.1177294991079963,0.0006391996575985104,0.12333241269014811,31
0.9992842078208923,0.9992842078208923,0.6738640666007996,15.965645790100098,16.003223419189453,0.00018388765127562394,2,0.0050711375688479166,0.11090150092393825,0.0008791378932073712,0.11706810877392937,32
0.9964519739151001,0.9964519739151001,0.6780864000320435,15.965800285339355,16.003509521484375,0.00017791422586693344,2,0.005371858172111388,0.10654114972528933,0.0009480157750658691,0.11308864785185452,33
1.0015785694122314,1.0015785694122314,0.6660503149032593,15.964961051940918,16.0031795501709,0.0001719151604581818,2,0.006396290314114594,0.1102029316952034,0.0009483547764830291,0.11781795671129697,34
0.9953317046165466,0.9953317046165466,0.6669421792030334,15.967453002929688,16.003406524658203,0.00016590236563843812,2,0.004920550340102636,0.10545719342979998,0.0007357103168033063,0.1113229978388407,35
0.998715341091156,0.998715341091156,0.6701459884643555,15.967876434326172,16.003646850585938,0.00015988777925524624,2,0.004937984263051476,0.10130648032963485,0.000849433708935976,0.10729493962434766,36
0.9964301586151123,0.9964301586151123,0.6673142313957214,15.966588973999023,16.003093719482422,0.0001538833427131334,2,0.006336501563964703,0.11110983442597977,0.0012666542315855622,0.11894652748435952,37
0.9991530179977417,0.9991530179977417,0.6554431915283203,15.96518611907959,16.002899169921875,0.00014790097726505698,2,0.006213477563505876,0.10791271579568579,0.001481694751419127,0.1158110295148102,38
1.0018410682678223,1.0018410682678223,0.647010087966919,15.963361740112305,16.003021240234375,0.0001419525603438599,2,0.00488021003184258,0.08714403993987352,0.0010028581600636244,0.09320543402397297,39
0.9976189732551575,0.9976189732551575,0.6526813507080078,15.96517562866211,16.002681732177734,0.00013604990198072775,2,0.008819960810797056,0.10736017784630447,0.002529619843699038,0.11898321173258508,40
0.997585654258728,0.997585654258728,0.6426048874855042,15.962703704833984,16.002559661865234,0.0001302047213574643,2,0.010799072795634856,0.1138365869885481,0.0032316490542143583,0.1281851400128678,41
0.9983900785446167,0.9983900785446167,0.6465920209884644,15.964346885681152,16.002952575683594,0.00012442862353914148,2,0.00836427807007567,0.10242005559856099,0.0025578381028026342,0.11360917969803469,42
0.9962921142578125,0.9962921142578125,0.636533260345459,15.961457252502441,16.001773834228516,0.00011873307643331651,3,0.013595712120149983,0.11069028898465816,0.0041978631634265184,0.12884270930273245,43
0.9964574575424194,0.9964574575424194,0.6288840770721436,15.961800575256348,16.0019588470459,0.00011312938802156318,3,0.017888984475575853,0.11757765402747539,0.00586273823864758,0.14182181969393498,44
0.998448371887207,0.998448371887207,0.6004334092140198,15.956083297729492,16.00118637084961,0.00010762868390852082,3,0.02745946497452678,0.13806792304485033,0.020597349852323532,0.18658624160406806,45
0.9885035157203674,0.9885035157203674,0.5540233850479126,15.94218635559082,16.0010986328125,0.0001022418852330366,3,0.1223859859019285,0.23313171870578714,0.0791080854833126,0.4365538848655129,46
0.9937409162521362,0.9937409162521362,0.5431172251701355,15.949405670166016,16.000808715820312,9.697968698525485e-05,3,0.04906908988050418,0.2097835744584039,0.03636842779815197,0.29618525771495785,47
0.997397243976593,0.997397243976593,0.6942829489707947,15.95840072631836,16.000701904296875,9.185253677270436e-05,3,0.03679670593555784,0.16986355518400525,0.038177547976374626,0.24559105301539969,48
0.9855153560638428,0.9855153560638428,0.707169771194458,15.95655632019043,16.000858306884766,8.687061407754049e-05,3,0.06270330831466708,0.2064889224508979,0.03830856271088123,0.3095845567820097,49
0.9931076169013977,0.9931076169013977,0.6921844482421875,15.955297470092773,16.0008602142334,8.20438100461259e-05,3,0.048452065195306204,0.18332496312739333,0.04262775927782059,0.27577896703967364,50
0.9966722726821899,0.9966722726821899,0.6235991716384888,15.950262069702148,16.001506805419922,7.738170785107461e-05,3,0.06387123328022426,0.1928592014819876,0.07567683979868889,0.3334610692554995,51
1.0188078880310059,1.0188078880310059,0.488891065120697,15.945500373840332,16.001148223876953,7.289356366475026e-05,3,1.4623274195473641,5.577102169394493,1.1878620982170105,8.277968807844445,52
0.9699109792709351,0.9699109792709351,0.6384239196777344,15.954861640930176,16.000905990600586,6.858828828199248e-05,3,0.06953246696502902,0.2257508001599634,0.09045389667153358,0.3872670693923427,53
1.0199944972991943,1.0199944972991943,0.5915572643280029,15.956707954406738,16.000568389892578,6.447442942855835e-05,3,0.1014881202718243,0.21514983990764158,0.08999417722225189,0.4085297901516213,54
0.9768517017364502,0.9768517017364502,0.5102442502975464,15.95616340637207,16.000904083251953,6.0560154790404625e-05,3,1.504891598597169,5.4842621721327305,0.6951479315757751,7.740318693220615,55
1.0089709758758545,1.0089709758758545,0.715175986289978,15.971299171447754,16.001209259033203,5.685323579750275e-05,3,0.14290495877503417,0.19949495930683808,0.2423311546444893,0.5854163582412806,56
0.9207435846328735,0.9207435846328735,0.7138484716415405,15.971817016601562,16.001468658447266,5.3361032194384473e-05,4,0.265198782493826,0.4457691052701961,0.2432737648487091,0.9600763217203024,57
0.9698840975761414,0.9698840975761414,0.6263627409934998,15.969571113586426,16.000919342041016,5.0090477428050005e-05,4,0.326092277027783,0.2774334967696298,0.6015059649944305,1.2073314793531273,58
0.9779302477836609,0.9779302477836609,0.5219660997390747,15.965970993041992,16.00070571899414,4.704806488225102e-05,4,1.1997095746919513,0.43670296149341736,1.3321362137794495,2.981653514243796,59
0.9772058725357056,0.9772058725357056,0.6029177904129028,15.976800918579102,16.000625610351562,4.423983498547805e-05,4,0.13872382744739298,0.23067987136145746,0.26361486315727234,0.6339926763683201,60
0.956520676612854,0.956520676612854,0.6683486700057983,15.984310150146484,16.00069808959961,4.167136321824906e-05,4,0.3664789737085812,0.28213113946734364,0.6529976725578308,1.3047711249546743,61
0.9718648791313171,0.9718648791313171,0.5850297212600708,15.979940414428711,16.00054168701172,3.934774904350878e-05,4,0.3392294605146162,0.2817280614107881,0.42634710669517517,1.0514364049012808,62
0.9768574833869934,0.9768574833869934,0.5821378231048584,15.980758666992188,16.00029754638672,3.7273605782117225e-05,4,0.7455074082827196,0.3236918848664481,1.1626792550086975,2.238441838878671,63
0.9982627630233765,0.9982627630233765,0.5333184003829956,15.980417251586914,16.000911712646484,3.545305145352809e-05,4,0.33595892699668184,0.31890347277614156,0.534242644906044,1.192198779644527,64
0.9239585995674133,0.9239585995674133,0.5375763177871704,15.984565734863281,16.000926971435547,3.388970059984225e-05,4,2.3843030475545675,4.947301127016544,3.3490864038467407,10.730813878821209,65
0.9262290000915527,0.9262290000915527,0.5940725207328796,15.996977806091309,16.000951766967773,3.258665710946904e-05,4,0.43092667654855177,0.41152011796572474,0.6984189748764038,1.5452262576573643,66
0.9884382486343384,0.9884382486343384,0.6497102379798889,16.001188278198242,16.000926971435547,3.1546508054643195e-05,4,0.9251663514878601,0.3266837735000761,1.7927767038345337,3.0503418958551944,67
0.8245141506195068,0.8245141506195068,0.6098319292068481,15.995018005371094,16.000152587890625,3.077131855503225e-05,4,0.7643730440177023,0.624485879193786,1.3727455735206604,2.770718998729977,68
0.9340494871139526,0.9340494871139526,0.5841709971427917,15.99467658996582,16.000831604003906,3.026262767763273e-05,4,0.634765368362423,0.3559200299230555,0.9655267894268036,1.9616784896377624,69
0.9744203686714172,0.9744203686714172,0.6174452304840088,15.999823570251465,16.000778198242188,3.0021445381095095e-05,4,0.9576417906209826,0.3248645975436929,2.079393982887268,3.3674484475232576,70
